============================================================
CICERO PAIRS - WINDOW SIZE 4
============================================================

Pair                           | Count
('cognosco', 'res')            |     3
('domitius', 'magis')          |     3
('habeo', 'proximus')          |     3
('magnus', 'quintus')          |     3
('magnus', 'usus')             |     3
('et', 'ostendo')              |     3
('officium', 'tempus')         |     3
('tempus', 'venio')            |     3
('arbitror', 'autem')          |     3
('greek.expression', 'ignosco') |     3
('gratia', 'quam')             |     3
('modo', 'verum')              |     3
('causa', 'probo')             |     3
('probo', 'quidem')            |     3
('certe', 'probo')             |     3
('delecto', 'valde')           |     3
('ita', 'pono')                |     3
('ita', 'totus')               |     3
('greek.expression', 'totus')  |     3
('gymnasium', 'video')         |     3
('amo', 'multum')              |     3
('caesar', 'gaius')            |     3
('consul', 'gaius')            |     3
('consul', 'scio')             |     3
('diu', 'scribo')              |     3
('cogito', 'habeo')            |     3
('spero', 'summus')            |     3
('homo', 'nam')                |     3
('familiaris', 'homo')         |     3
('magnus', 'voluntas')         |     3
('re', 'video')                |     3
('curo', 'roma')               |     3
('scio', 'simul')              |     3
('mons', 'non')                |     3
('lucius', 'res')              |     3
('lucius', 'mitto')            |     3
('exspecto', 'mensis')         |     3
('exspecto', 'mitto')          |     3
('littera', 'rumor')           |     3
('mitto', 'nam')               |     3
('curo', 'nam')                |     3
('enim', 'potestas')           |     3
('exeo', 'roma')               |     3
('amo', 'diligenter')          |     3
('amicus', 'facio')            |     3
('arbitror', 'venio')          |     3
('gratia', 'possum')           |     3
('gratia', 'scribo')           |     3
('parum', 'studium')           |     3
('ne', 'studium')              |     3
('ne', 'tulliola')             |     3
('gaius', 'piso')              |     3
('commoveo', 'iam')            |     3
('advento', 'iam')             |     3
('arbitror', 'iam')            |     3
('admoneo', 'scribo')          |     3
('quare', 'volo')              |     3
('quare', 'ut')                |     3
('re', 'volo')                 |     3
('re', 'scribo')               |     3
('ceterus', 'ut')              |     3
('quoque', 'res')              |     3
('quo', 'video')               |     3
('formianus', 'nunc')          |     3
('formianus', 'proficiscor')   |     3
('facio', 'nolo')              |     3
('domesticus', 'forensis')     |     3
('alter', 'nam')               |     3
('accido', 'possum')           |     3
('possum', 'quare')            |     3
('amans', 'sermo')             |     3
('quintus', 'soror')           |     3
('frater', 'ut')               |     3
('parvus', 'ut')               |     3
('obiurgo', 'ut')              |     3
('itaque', 'scribo')           |     3
('confido', 'volo')            |     3
('ita', 'littera')             |     3
('causa', 'numquam')           |     3
('causa', 'enim')              |     3
('ne', 'proficiscor')          |     3
('autem', 'negotium')          |     3
('consilium', 'satis')         |     3
('genus', 'non')               |     3
('non', 'notus')               |     3
('duco', 'scribo')             |     3
('accuso', 'puto')             |     3
('accuso', 'littera')          |     3
('etiam', 'magnus')            |     3
('animus', 'scribo')           |     3
('ne', 'oportet')              |     3
('puto', 'voluntas')           |     3
('intellego', 'perscribo')     |     3
('intellego', 'ne')            |     3
('ita', 'loquor')              |     3
('iam', 'loquor')              |     3
('intellego', 'placeo')        |     3
('exspecto', 'frater')         |     3
('magnus', 'terentia')         |     3
('habeo', 'soror')             |     3
('diligo', 'magis')            |     3
('diligo', 'multus')           |     3
('et', 'multus')               |     3
('par', 'video')               |     3
('emo', 'volo')                |     3
('forte', 'volo')              |     3
('pertineo', 'res')            |     3
('frater', 'volo')             |     3
('animus', 'nunc')             |     3
('habeo', 'homo')              |     3
('fere', 'volo')               |     3
('greek.expression', 'reperio') |     3
('placeo', 'res')              |     3
('certus', 'diligenter')       |     3
('opera', 'scribo')            |     3
('habeo', 'pono')              |     3
('pono', 'volo')               |     3
('quintus', 'volo')            |     3
('do', 'satis')                |     3
('non', 'peto')                |     3
('sane', 'scio')               |     3
('lucius', 'possum')           |     3
('magis', 'primum')            |     3
('genus', 'video')             |     3
('affero', 'facile')           |     3
('proficiscor', 'roma')        |     3
('athenae', 'roma')            |     3
('certus', 'roma')             |     3
('epistula', 'itaque')         |     3
('manus', 'signum')            |     3
('genus', 'magis')             |     3
('curo', 'polliceor')          |     3
('facio', 'tam')               |     3
('modo', 'volo')               |     3
('enim', 'senatus')            |     3
('defendo', 'enim')            |     3
('defendo', 'senatus')         |     3
('laus', 'magnus')             |     3
('quod', 'res')                |     3
('publicus', 'umquam')         |     3
('causa', 'certe')             |     3
('auctor', 'non')              |     3
('desidero', 'vero')           |     3
('desidero', 'quam')           |     3
('postea', 'vero')             |     3
('postea', 'quam')             |     3
('fufius', 'lex')              |     3
('fero', 'tribunus')           |     3
('consularis', 'fero')         |     3
('autem', 'genus')             |     3
('autem', 'ita')               |     3
('autem', 'fio')               |     3
('ne', 'perspicio')            |     3
('dico', 'iudex')              |     3
('ita', 'testimonium')         |     3
('causa', 'quaero')            |     3
('greek.expression', 'revertor') |     3
('consilium', 'hortensius')    |     3
('consultum', 'lex')           |     3
('consultum', 'intercedo')     |     3
('fero', 'intercedo')          |     3
('consultum', 'non')           |     3
('relinquo', 'video')          |     3
('relinquo', 'satis')          |     3
('dico', 'quaero')             |     3
('sic', 'tamen')               |     3
('initium', 'nunc')            |     3
('consilium', 'tamen')         |     3
('non', 'turpis')              |     3
('eques', 'non')               |     3
('non', 'tribunus')            |     3
('tam', 'ut')                  |     3
('res', 'vehementer')          |     3
('multus', 'sententia')        |     3
('quaero', 'quam')             |     3
('non', 'reus')                |     3
('credo', 'vero')              |     3
('clodius', 'res')             |     3
('inquam', 'nolo')             |     3
('iudex', 'res')               |     3
('non', 'praesidium')          |     3
('praesidium', 'venio')        |     3
('consilium', 'constituo')     |     3
('non', 'sententia')           |     3
('defero', 'non')              |     3
('desidero', 'res')            |     3
('do', 'vero')                 |     3
('bonus', 'iam')               |     3
('deus', 'vero')               |     3
('bonus', 'vero')              |     3
('certus', 'etiam')            |     3
('ita', 'iudex')               |     3
('bonus', 'ita')               |     3
('summus', 'tamen')            |     3
('inquam', 'video')            |     3
('praesidium', 'video')        |     3
('genus', 'possum')            |     3
('nunc', 'status')             |     3
('auctoritas', 'bonus')        |     3
('homo', 'iudicium')           |     3
('non', 'verus')               |     3
('etiam', 'verus')             |     3
('facio', 'numquam')           |     3
('nam', 'puto')                |     3
('iudicium', 'senatus')        |     3
('bonus', 'dolor')             |     3
('loquor', 'video')            |     3
('epistula', 'lego')           |     3
('animus', 'inquam')           |     3
('iudex', 'vero')              |     3
('homo', 'iam')                |     3
('oratio', 'senatus')          |     3
('licet', 'tum')               |     3
('nam', 'senatus')             |     3
('rogo', 'ut')                 |     3
('multus', 'summus')           |     3
('dico', 'summus')             |     3
('publicus', 'summus')         |     3
('locus', 'summus')            |     3
('ignoro', 'ne')               |     3
('stultus', 'video')           |     3
('iudex', 'non')               |     3
('ne', 'retineo')              |     3
