============================================================
CICERO PAIRS - WINDOW SIZE 5
============================================================

Pair                           | Count
('non', 'ubi')                 |     7
('animus', 'possum')           |     7
('consilium', 'enim')          |     7
('miser', 'non')               |     7
('mitto', 'pompeius')          |     7
('do', 'thessalonica')         |     7
('quidem', 'tamen')            |     7
('exspecto', 'spes')           |     7
('etiam', 'locus')             |     7
('scribo', 'ubi')              |     7
('ne', 'spes')                 |     7
('audio', 'video')             |     7
('epirus', 'ut')               |     7
('multum', 'quam')             |     7
('puto', 'senatus')            |     7
('nescio', 'non')              |     7
('caput', 'lex')               |     7
('ne', 'populus')              |     7
('littera', 'quidem')          |     7
('diligenter', 'do')           |     7
('do', 'tamen')                |     7
('accipio', 'ne')              |     7
('consul', 'consultum')        |     7
('causa', 'ne')                |     7
('ne', 'sumptus')              |     7
('aveo', 'scio')               |     7
('locus', 'ne')                |     7
('igitur', 'non')              |     7
('littera', 'philotimus')      |     7
('philotimus', 'scribo')       |     7
('autem', 'tempus')            |     7
('provincia', 'res')           |     7
('quam', 'vinco')              |     7
('domitius', 'littera')        |     7
('iam', 'vero')                |     6
('habeo', 'publicus')          |     6
('rogo', 'sententia')          |     6
('diu', 'possum')              |     6
('fero', 'homo')               |     6
('magnus', 'publicus')         |     6
('vero', 'volo')               |     6
('venio', 'vero')              |     6
('dico', 'loquor')             |     6
('lex', 'res')                 |     6
('postulo', 'res')             |     6
('dico', 'iam')                |     6
('fero', 'vix')                |     6
('facio', 'fero')              |     6
('dolor', 'res')               |     6
('domus', 'possum')            |     6
('quam', 'valeo')              |     6
('valeo', 'video')             |     6
('etiam', 'venio')             |     6
('ne', 'vehementer')           |     6
('malus', 'res')               |     6
('invenio', 'possum')          |     6
('brevis', 'tempus')           |     6
('nescio', 'res')              |     6
('bellum', 'res')              |     6
('exspecto', 'possum')         |     6
('numquam', 'tamen')           |     6
('habeo', 'tribunus')          |     6
('homo', 'ut')                 |     6
('facio', 'tempus')            |     6
('iudico', 'non')              |     6
('exspecto', 'puto')           |     6
('caesar', 'scribo')           |     6
('caesar', 'puto')             |     6
('certus', 'puto')             |     6
('amicus', 'video')            |     6
('amicus', 'greek.expression') |     6
('caesar', 'enim')             |     6
('enim', 'nunc')               |     6
('ago', 'coepi')               |     6
('frater', 'habeo')            |     6
('homo', 'volo')               |     6
('soleo', 'volo')              |     6
('arbitror', 'greek.expression') |     6
('gratia', 'quam')             |     6
('gratia', 'non')              |     6
('etiam', 'verum')             |     6
('certe', 'quidem')            |     6
('greek.expression', 'lucius') |     6
('scio', 'tam')                |     6
('cogito', 'volo')             |     6
('homo', 'summus')             |     6
('rumor', 'scribo')            |     6
('littera', 'nam')             |     6
('curo', 'non')                |     6
('enim', 'mitto')              |     6
('curo', 'diligenter')         |     6
('audio', 'venio')             |     6
('tamen', 'venio')             |     6
('scribo', 'soleo')            |     6
('iam', 'quidem')              |     6
('possum', 'vero')             |     6
('comitium', 'scribo')         |     6
('res', 'utilis')              |     6
('gratus', 'scribo')           |     6
('locus', 'quam')              |     6
('formianus', 'video')         |     6
('possum', 'primus')           |     6
('possum', 're')               |     6
('mitto', 'ut')                |     6
('enim', 'numquam')            |     6
('certus', 'do')               |     6
('epirus', 'ne')               |     6
('consilium', 'quam')          |     6
('consilium', 'do')            |     6
('reddo', 'scribo')            |     6
('do', 'etiam')                |     6
('ne', 'teneo')                |     6
('perscribo', 'volo')          |     6
('intellego', 'quam')          |     6
('iam', 'loquor')              |     6
('intellego', 'ut')            |     6
('curo', 'possum')             |     6
('forte', 'res')               |     6
('frater', 'video')            |     6
('greek.expression', 'locus')  |     6
('non', 'praetermitto')        |     6
('ago', 'diligenter')          |     6
('ago', 'certus')              |     6
('diligenter', 'quam')         |     6
('primum', 'volo')             |     6
('do', 'peto')                 |     6
('ample', 'non')               |     6
('non', 'peto')                |     6
('scio', 'tum')                |     6
('possum', 'tum')              |     6
('caput', 'scribo')            |     6
('greek.expression', 'rogo')   |     6
('facio', 'iudicium')          |     6
('enim', 'senatus')            |     6
('certe', 'video')             |     6
('facio', 'modo')              |     6
('non', 'saepe')               |     6
('non', 'solus')               |     6
('fio', 'ita')                 |     6
('perspicio', 'possum')        |     6
('possum', 'quaero')           |     6
('autem', 'consilium')         |     6
('fero', 'video')              |     6
('quam', 'satis')              |     6
('iudicium', 'res')            |     6
('iudicium', 'tamen')          |     6
('consilium', 'repr(eh)endo')  |     6
('homo', 'nequam')             |     6
('bonus', 'tamen')             |     6
('non', 'tantum')              |     6
('inquam', 'iudex')            |     6
('nolo', 'res')                |     6
('non', 'sententia')           |     6
('desidero', 'res')            |     6
('et', 'scribo')               |     6
('certus', 'res')              |     6
('bonus', 'ita')               |     6
('malus', 'non')               |     6
('consul', 'greek.expression') |     6
('homo', 'senatus')            |     6
('ceterus', 'nam')             |     6
('dico', 'locus')              |     6
('accedo', 'non')              |     6
('homo', 'inquam')             |     6
('enim', 'nosco')              |     6
('facio', 'mentio')            |     6
('emo', 'inquam')              |     6
('dico', 'puto')               |     6
('credo', 'inquam')            |     6
('autem', 'bonus')             |     6
('nam', 'quam')                |     6
('etiam', 'mitto')             |     6
('dolor', 'etiam')             |     6
('multus', 'puto')             |     6
('non', 'servo')               |     6
('res', 'vereor')              |     6
('scribo', 'vereor')           |     6
('antea', 'non')               |     6
('habeo', 'satis')             |     6
('littera', 'quintus')         |     6
('cupio', 'etiam')             |     6
('ne', 'tantum')               |     6
('intellego', 'littera')       |     6
('quam', 'quintus')            |     6
('enim', 'vereor')             |     6
('littera', 'thessalonica')    |     6
('diligo', 'facio')            |     6
('non', 'pars')                |     6
('enim', 'perspicio')          |     6
('ne', 'vero')                 |     6
('consilium', 'sermo')         |     6
('labor', 'non')               |     6
('cum', 'possum')              |     6
('miser', 'res')               |     6
('credo', 'enim')              |     6
('audio', 'enim')              |     6
('iudico', 'res')              |     6
('casus', 'non')               |     6
('frequens', 'senatus')        |     6
