============================================================
CICERO: TOP COLLOCATIONS by PMI (Inseparability)
============================================================

Collocation                    | PMI        | Count
('plenus', 'salus')            |       3.81 |     3
('adduco', 'spes')             |       3.80 |     4
('incredibilis', 'voluntas')   |       3.80 |     3
('puto', 'rideo')              |       3.80 |     3
('filius', 'lucius')           |       3.80 |     5
('puto', 'viso')               |       3.80 |     3
('aerarium', 'puto')           |       3.80 |     3
('invideo', 'vero')            |       3.80 |     3
('octavius', 'puto')           |       3.80 |     3
('fasciculus', 'greek.expression') |       3.80 |     5
('exspecto', 'thessalonica')   |       3.80 |     6
('corcyra', 'greek.expression') |       3.80 |     5
('bene', 'valeo')              |       3.80 |     4
('aetas', 'puto')              |       3.80 |     3
('exspecto', 'sustento')       |       3.80 |     3
('africanus', 'puto')          |       3.80 |     3
('offendo', 'voluntas')        |       3.80 |     3
('brevis', 'sermo')            |       3.80 |     3
('gnaeus', 'sermo')            |       3.80 |     3
('alter', 'postulo')           |       3.80 |     6
('inquam', 'voco')             |       3.80 |     3
('inquam', 'memmius')          |       3.80 |     3
('opto', 'tempus')             |       3.80 |     3
('alter', 'casus')             |       3.80 |     3
('loco', 'senatus')            |       3.79 |     4
('desero', 'modo')             |       3.79 |     3
('epistula', 'obiurgo')        |       3.79 |     3
('caput', 'novus')             |       3.79 |     3
('epistula', 'vetus')          |       3.79 |     3
('afficio', 'tam')             |       3.79 |     4
('lex', 'popularis')           |       3.79 |     3
('quaeso', 'tam')              |       3.79 |     4
('gratus', 'valde')            |       3.79 |     9
('libertus', 'mitto')          |       3.79 |     5
('dissensio', 'publicus')      |       3.78 |     3
('cupio', 'desum')             |       3.78 |     3
('studium', 'vita')            |       3.78 |     3
('amicitia', 'causa')          |       3.78 |     3
('lex', 'tribunus')            |       3.78 |    11
('etiam', 'solum')             |       3.77 |    18
('opus', 'simul')              |       3.77 |     3
('fero', 'graviter')           |       3.77 |     4
('contra', 'dico')             |       3.77 |     5
('ne', 'praeteritus')          |       3.77 |     5
('cottidie', 'magis')          |       3.77 |     6
('molestia', 'summus')         |       3.77 |     3
('molestia', 'spero')          |       3.77 |     3
('brundisium', 'licet')        |       3.77 |     3
('necesse', 'neque')           |       3.77 |     3
('appius', 'brutus')           |       3.77 |     3
('certus', 'necesse')          |       3.77 |     3
('lex', 'plebs')               |       3.77 |    13
('aliquando', 'eo')            |       3.77 |     5
('animus', 'offendo')          |       3.76 |     7
('instituo', 'locus')          |       3.76 |     4
('placeo', 'thessalonica')     |       3.76 |     3
('debeo', 'patior')            |       3.76 |     4
('diligenter', 'lentulus')     |       3.76 |     3
('do', 'octobris')             |       3.76 |     6
('consularis', 'lex')          |       3.76 |     5
('arbitror', 'desidero')       |       3.76 |     3
('cognosco', 'statuo')         |       3.76 |     3
('gero', 'nuntio')             |       3.76 |     3
('catulus', 'consul')          |       3.76 |     4
('exeo', 'parum')              |       3.76 |     3
('perspicio', 'voluntas')      |       3.75 |     5
('loquor', 'verbum')           |       3.75 |     4
('dies', 'singulus')           |       3.75 |     5
('dies', 'scaevola')           |       3.75 |     4
('dies', 'numerus')            |       3.75 |     3
('dies', 'monetary.expression') |       3.75 |     3
('causa', 'suscipio')          |       3.75 |     7
('liber', 'otium')             |       3.75 |     4
('modo', 'utinam')             |       3.75 |     4
('offensus', 'scribo')         |       3.74 |     3
('scribo', 'tadianus')         |       3.74 |     3
('megaricus', 'scribo')        |       3.74 |     3
('herma', 'scribo')            |       3.74 |     3
('quintius', 'scribo')         |       3.74 |     3
('dialogus', 'scribo')         |       3.74 |     3
('luculentus', 'scribo')       |       3.74 |     3
('obiurgatio', 'scribo')       |       3.74 |     3
('irrideo', 'scribo')          |       3.74 |     3
('degusto', 'scribo')          |       3.74 |     3
('charta', 'scribo')           |       3.74 |     3
('camillus', 'scribo')         |       3.74 |     3
('arroganter', 'scribo')       |       3.74 |     3
('bucca', 'scribo')            |       3.74 |     3
('inclamo', 'scribo')          |       3.74 |     3
('periculum', 'summus')        |       3.74 |     4
('greek.expression', 'pridie') |       3.74 |     8
('milo', 'summus')             |       3.74 |     4
('lucius', 'neque')            |       3.74 |     8
('greek.expression', 'oculus') |       3.74 |     8
('met', 'possum')              |       3.74 |     5
('defendo', 'iudex')           |       3.74 |     3
('igitur', 'vehementer')       |       3.74 |     3
('credo', 'nummus')            |       3.74 |     3
('credo', 'gaudeo')            |       3.74 |     3
('littera', 'octobris')        |       3.74 |     6
('iudicium', 'opinio')         |       3.74 |     3
('clodius', 'soleo')           |       3.74 |     5
('spes', 'statuo')             |       3.74 |     6
('exsto', 'magnus')            |       3.74 |     3
('istuc', 'magnus')            |       3.74 |     3
('opinor', 'ut')               |       3.74 |    16
('venio', 'xi')                |       3.74 |     3
('venio', 'vibullius')         |       3.74 |     3
('magis', 'unus')              |       3.73 |     5
('potius', 'reddo')            |       3.73 |     4
('multum', 'probo')            |       3.73 |     3
('messalla', 'quaero')         |       3.73 |     4
('cassius', 'mitto')           |       3.73 |     4
('sententia', 'statim')        |       3.72 |     4
('lucius', 'tollo')            |       3.72 |     3
('lucius', 'periculum')        |       3.72 |     3
('lentulus', 'lucius')         |       3.72 |     3
('confirmo', 'voluntas')       |       3.72 |     3
('lucius', 'omnino')           |       3.72 |     3
('do', 'incertus')             |       3.72 |     5
('do', 'novembris')            |       3.72 |     5
('do', 'recito')               |       3.72 |     5
('sentio', 'teneo')            |       3.72 |     3
('immo', 'scio')               |       3.72 |     3
('oculus', 'scio')             |       3.72 |     3
('contio', 'plebs')            |       3.72 |     4
('amo', 'servus')              |       3.72 |     3
('amo', 'sto')                 |       3.72 |     3
('ibi', 'proficiscor')         |       3.72 |     5
('amo', 'expedio')             |       3.72 |     3
('at', 'consultum')            |       3.72 |     3
('amo', 'aperte')              |       3.72 |     3
('caveo', 'credo')             |       3.71 |     4
('amanter', 'ne')              |       3.71 |     6
('adulescens', 'dico')         |       3.71 |     4
('accurate', 'dico')           |       3.71 |     4
('dico', 'finis')              |       3.71 |     4
('copia', 'genus')             |       3.71 |     3
('accipio', 'una')             |       3.71 |     3
('accipio', 'contemno')        |       3.71 |     3
('accipio', 'calendar.expression') |       3.71 |     4
('accipio', 'condicio')        |       3.71 |     3
('concordia', 'publicus')      |       3.71 |     4
('confido', 'eo')              |       3.71 |     3
('causa', 'praesertim')        |       3.71 |    10
('defero', 'novus')            |       3.71 |     3
('etenim', 'gratia')           |       3.71 |     3
('parvus', 'saepe')            |       3.70 |     4
('pono', 'spes')               |       3.70 |     4
('consultum', 'sententia')     |       3.70 |     5
('hic', 'ubi')                 |       3.70 |     5
('inquam', 'num')              |       3.70 |     3
('maeror', 'tam')              |       3.70 |     3
('soror', 'tam')               |       3.70 |     6
('edictum', 'relinquo')        |       3.70 |     3
('conficio', 'negotium')       |       3.69 |     5
('res', 'sanguis')             |       3.69 |     5
('iter', 'thessalonica')       |       3.69 |     3
('loquor', 'postea')           |       3.69 |     3
('diligenter', 'multum')       |       3.69 |     3
('afficio', 'frater')          |       3.69 |     3
('inde', 'proficiscor')        |       3.68 |     4
('inviso', 'possum')           |       3.68 |     6
('guberno', 'quam')            |       3.68 |     7
('fero', 'fufius')             |       3.68 |     3
('fero', 'mentio')             |       3.68 |     3
('primus', 'quoque')           |       3.68 |     3
('amicitia', 'fero')           |       3.68 |     3
('decerno', 'refero')          |       3.68 |     3
('gero', 'perspicio')          |       3.68 |     4
('comitium', 'primus')         |       3.68 |     5
('satis', 'simul')             |       3.67 |     3
('dolor', 'mens')              |       3.67 |     3
('iulius', 'ne')               |       3.67 |     7
('dico', 'syngrapha')          |       3.67 |     7
('credo', 'inquam')            |       3.67 |    10
('officium', 'summus')         |       3.67 |     3
('magis', 'propono')           |       3.67 |     4
('neque', 'praesidium')        |       3.67 |     5
('animus', 'miseria')          |       3.67 |     4
('magnus', 'par')              |       3.67 |     4
('affero', 'suspicor')         |       3.66 |     3
('consul', 'primo')            |       3.66 |     3
('catilina', 'cicero')         |       3.66 |     3
('pompeius', 'varro')          |       3.66 |     6
('capio', 'totus')             |       3.66 |     4
('superus', 'valde')           |       3.66 |     4
('praesertim', 'probo')        |       3.66 |     4
('disputo', 'quidem')          |       3.66 |     3
('aedifico', 'quidem')         |       3.66 |     3
('quam', 'sollicitus')         |       3.65 |     8
('lex', 'perfero')             |       3.65 |     6
('greek.expression', 'removeo') |       3.65 |     9
('greek.expression', 'plotius') |       3.65 |     3
('alias', 'greek.expression')  |       3.65 |     6
('congressus', 'greek.expression') |       3.65 |     3
('greek.expression', 'praeclare') |       3.65 |     3
('greek.expression', 'pango')  |       3.65 |     3
('longus', 'vero')             |       3.65 |     3
('delicia', 'greek.expression') |       3.65 |     3
('greek.expression', 'theophanes') |       3.65 |     3
('fluctuo', 'greek.expression') |       3.65 |     3
('antepono', 'greek.expression') |       3.65 |     3
('greek.expression', 'mirabiliter') |       3.65 |     3
('greek.expression', 'hortalus') |       3.65 |     3
('brundisium', 'valeo')        |       3.65 |     3
('greek.expression', 'praecipue') |       3.65 |     3
('greek.expression', 'reduco') |       3.65 |     3
('greek.expression', 'gyarus') |       3.65 |     3
('greek.expression', 'histrio') |       3.65 |     3
('greek.expression', 'proavus') |       3.65 |     3
('solvo', 'voluntas')          |       3.65 |     3
('greek.expression', 'infamis') |       3.65 |     3
('affero', 'puer')             |       3.65 |     5
('exemplum', 'littera')        |       3.64 |     4
('exploro', 'littera')         |       3.64 |     4
('athenae', 'itaque')          |       3.64 |     4
('amor', 'dolor')              |       3.64 |     4
('non', 'postremo')            |       3.64 |     5
('beatus', 'non')              |       3.64 |     5
('derogo', 'non')              |       3.64 |     5
