============================================================
CICERO: TOP PAIRS by FREQUENCY (Raw Count)
============================================================

Pair                           | Count
('tum', 'video')               |    14
('multus', 'pompeius')         |    14
('ita', 'pompeius')            |    14
('greek.expression', 'hic')    |    14
('littera', 'modo')            |    14
('littera', 'valde')           |    14
('reliquus', 'video')          |    14
('amo', 'dico')                |    14
('lego', 'scribo')             |    14
('non', 'totus')               |    14
('plane', 'scribo')            |    14
('non', 'plane')               |    14
('non', 'reddo')               |    14
('mitto', 'venio')             |    14
('audio', 'volo')              |    14
('mens', 'non')                |    14
('do', 'exspecto')             |    14
('exspecto', 'venio')          |    14
('ne', 'spes')                 |    14
('iter', 'venio')              |    14
('dies', 'video')              |    14
('etiam', 'roma')              |    14
('causa', 'venio')             |    14
('ago', 'tempus')              |    14
('facio', 'gratia')            |    14
('non', 'vita')                |    14
('miser', 'non')               |    14
('habeo', 'quidem')            |    14
('abrogo', 'non')              |    14
('abrogo', 'lex')              |    14
('provincia', 'quam')          |    14
('neque', 'publicus')          |    14
('desum', 'res')               |    13
('consilium', 'publicus')      |    13
('ne', 'publicus')             |    13
('consul', 'publicus')         |    13
('vero', 'video')              |    13
('res', 'vero')                |    13
('fero', 'homo')               |    13
('publicus', 'volo')           |    13
('iam', 'nunc')                |    13
('nunc', 'vero')               |    13
('amicus', 'video')            |    13
('exspecto', 'res')            |    13
('publicus', 'tempus')         |    13
('dico', 'iam')                |    13
('res', 'voluntas')            |    13
('possum', 'tempus')           |    13
('caesar', 'puto')             |    13
('amicus', 'greek.expression') |    13
('caesar', 'enim')             |    13
('habeo', 'magis')             |    13
('dies', 'volo')               |    13
('modo', 'puto')               |    13
('diligenter', 'littera')      |    13
('antea', 'scribo')            |    13
('habeo', 'spero')             |    13
('littera', 'nam')             |    13
('non', 'solvo')               |    13
('amo', 'facio')               |    13
('diligenter', 'facio')        |    13
('placeo', 'scribo')           |    13
('gratia', 'possum')           |    13
('parum', 'scribo')            |    13
('iam', 'quidem')              |    13
('scribo', 'vero')             |    13
('gratus', 'scribo')           |    13
('dolor', 'possum')            |    13
('mitto', 'ut')                |    13
('causa', 'scribo')            |    13
('certus', 'volo')             |    13
('epirus', 'ne')               |    13
('quam', 'satis')              |    13
('consilium', 'quam')          |    13
('littera', 'sermo')           |    13
('audio', 'puto')              |    13
('dico', 'magnus')             |    13
('non', 'oportet')             |    13
('intellego', 'quam')          |    13
('placeo', 'possum')           |    13
('exspecto', 'magis')          |    13
('curo', 'magis')              |    13
('animus', 'volo')             |    13
('frater', 'volo')             |    13
('frater', 'video')            |    13
('possum', 'tum')              |    13
('delecto', 'non')             |    13
('denique', 'non')             |    13
('delecto', 'res')             |    13
('ago', 'tum')                 |    13
('facio', 'tum')               |    13
('quam', 'tum')                |    13
('primum', 'volo')             |    13
('habeo', 'spes')              |    13
('facile', 'quam')             |    13
('exspecto', 'video')          |    13
('greek.expression', 'opinio') |    13
('enim', 'senatus')            |    13
('lex', 'plebs')               |    13
('dico', 'itaque')             |    13
('fero', 'video')              |    13
('iudicium', 'non')            |    13
('dico', 'nunc')               |    13
('nam', 'nunc')                |    13
('non', 'primum')              |    13
('bonus', 'ut')                |    13
('domus', 'non')               |    13
('decerno', 'non')             |    13
('do', 'senatus')              |    13
('greek.expression', 'negotium') |    13
('scribo', 'totus')            |    13
('bonus', 'etiam')             |    13
('causa', 'ut')                |    13
('spero', 'tamen')             |    13
('puto', 'senatus')            |    13
('loquor', 'non')              |    13
('lego', 'non')                |    13
('ceterus', 'ne')              |    13
('non', 'urbs')                |    13
('puto', 'spes')               |    13
('dico', 'modo')               |    13
('equidem', 'non')             |    13
('littera', 'modus')           |    13
('ne', 'tantum')               |    13
('quam', 'quintus')            |    13
('facile', 'possum')           |    13
('certe', 'facio')             |    13
('littera', 'thessalonica')    |    13
('non', 'pars')                |    13
('enim', 'tempus')             |    13
('res', 'soleo')               |    13
('dico', 'licet')              |    13
('forensis', 'non')            |    13
('labor', 'non')               |    13
('audio', 'enim')              |    13
('non', 'vix')                 |    13
('magis', 'tempus')            |    13
('exspecto', 'quam')           |    13
('ago', 'publicus')            |    13
('lex', 'possum')              |    13
('accipio', 'ut')              |    13
('spero', 'video')             |    13
('amo', 'volo')                |    13
('primum', 'res')              |    13
('do', 'quintus')              |    13
('pompeius', 'publicus')       |    13
('autem', 'tum')               |    13
('cum', 'res')                 |    13
('non', 'reliquus')            |    13
('numquam', 'video')           |    13
('exspecto', 'spes')           |    13
('affero', 'enim')             |    13
('mitto', 'possum')            |    13
('ne', 'quaero')               |    13
('impedio', 'non')             |    13
('dies', 'roma')               |    13
('quam', 'utor')               |    13
('accipio', 'venio')           |    13
('ago', 'causa')               |    13
('greek.expression', 'istuc')  |    13
('etiam', 'nam')               |    13
('caesar', 'do')               |    13
('opus', 'ut')                 |    13
('magnus', 'tam')              |    13
('greek.expression', 'prorsus') |    13
('non', 'ubi')                 |    13
('cupio', 'greek.expression')  |    13
('epistula', 'venio')          |    13
('non', 'redeo')               |    13
('do', 'puer')                 |    13
('dies', 'etiam')              |    13
('autem', 'dies')              |    13
('do', 'provincia')            |    13
('iter', 'non')                |    13
('nescio', 'non')              |    13
('scribo', 'thessalonica')     |    13
('modus', 'quam')              |    13
('dico', 'ius')                |    13
('greek.expression', 'mehercule') |    13
('greek.expression', 'hercule') |    13
('iam', 'pridem')              |    12
('desum', 'ne')                |    12
('auctoritas', 'senatus')      |    12
('dies', 'res')                |    12
('iam', 'vero')                |    12
('praesidium', 'res')          |    12
('res', 'sententia')           |    12
('res', 'rogo')                |    12
('etiam', 'rogo')              |    12
('facio', 'iubeo')             |    12
('aio', 'ne')                  |    12
('ne', 'nunc')                 |    12
('ne', 'vero')                 |    12
('ago', 'sic')                 |    12
('iudico', 'res')              |    12
('facio', 'fero')              |    12
('bellum', 'res')              |    12
('animus', 'publicus')         |    12
('quam', 'valeo')              |    12
('res', 'vehementer')          |    12
('etiam', 'exspecto')          |    12
('possum', 'praesertim')       |    12
('habeo', 'plebs')             |    12
('cogito', 'facio')            |    12
('facio', 'proficiscor')       |    12
('puto', 'quintus')            |    12
