================================================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (Full Text)
Method: Stanza NLP (UD Model), Window Size: 5, Stopwords Removed
================================================================================

Total Files Processed: 138
Total Lemmas: 632835
Unique Pairs Found: 1542989

TOP COLLOCATIONS by PMI (Min count: {min_occurrence})
--------------------------------------------------------------------------------
Collocation                              | PMI        | Count
('dolabella', 'dolabellum')              |       6.07 |     8
('labis', 'scelus')                      |       6.07 |     5
('cicerus', 'puteolanis')                |       6.07 |    14
('divitiae', 'valetudo')                 |       6.07 |     5
('sicilis', 'triennium')                 |       6.07 |     5
('grand', 'pecunia')                     |       6.07 |     8
('consularis', 'tribunicius')            |       6.07 |     5
('familia', 'tvllum')                    |       6.07 |    16
('aperio', 'occulto')                    |       6.07 |     6
('particeps', 'socius')                  |       6.07 |     8
('pater', 'philippica')                  |       6.07 |     7
('repetundus', 'socius')                 |       6.06 |     7
('delecto', 'pictura')                   |       6.06 |     5
('roma', 'vtina')                        |       6.06 |     5
('africanus', 'scipio')                  |       6.06 |    10
('catulus', 'qaes')                      |       6.06 |    15
('postridio', 'scripo')                  |       6.06 |     7
('declino', 'paruus')                    |       6.05 |     8
('doctrina', 'erudio')                   |       6.05 |    13
('caesaris', 'commentarius')             |       6.05 |     5
('caesaris', 'hasta')                    |       6.05 |     6
('inquam', 'quidnus')                    |       6.05 |     7
('kalata', 'unus')                       |       6.05 |    25
('ianuarius', 'unus')                    |       6.05 |    15
('unus', 'valerius')                     |       6.05 |     5
('bellum', 'mares')                      |       6.05 |     6
('heres', 'secundus')                    |       6.05 |     9
('imperio', 'multitudo')                 |       6.05 |    11
('existimatio', 'ideo')                  |       6.05 |     5
('caelestis', 'cognitio')                |       6.05 |     5
('condemno', 'staienus')                 |       6.05 |     6
('poto', 'rex')                          |       6.05 |     6
('frumentum', 'nummus')                  |       6.05 |    14
('aluo', 'is')                           |       6.04 |     5
('agitatio', 'studium')                  |       6.04 |     5
('cicerus', 'formianus')                 |       6.04 |    52
('attingo', 'uideo')                     |       6.04 |     5
('lex', 'sempronius')                    |       6.04 |    11
('frater', 'quinio')                     |       6.04 |     8
('arguo', 'avaritia')                    |       6.04 |     5
('facies', 'nosco')                      |       6.04 |     5
('catulus', 'marius')                    |       6.04 |     8
('kal', 'screns')                        |       6.04 |    27
('significatio', 'significo')            |       6.04 |     7
('morbus', 'perturbatio')                |       6.04 |    12
('hostius', 'socium')                    |       6.04 |     7
('absum', 'longes')                      |       6.04 |     5
('adhibeo', 'curatio')                   |       6.04 |     7
('cognitio', 'scientia')                 |       6.03 |    20
('deseruio', 'exercitus')                |       6.03 |     7
('forte', 'mireo')                       |       6.03 |     5
('accuso', 'ambitus')                    |       6.03 |    15
('hieronymus', 'voluptas')               |       6.03 |     5
('ai', 'febra')                          |       6.03 |     7
('caelium', 'damen')                     |       6.03 |     9
('conseluo', 'salus')                    |       6.03 |     5
('civus', 'indemnatus')                  |       6.03 |     5
('aedilitas', 'munus')                   |       6.03 |     6
('erogo', 'pecunia')                     |       6.03 |     5
('consero', 'manus')                     |       6.03 |     5
('aprilus', 'cicerus')                   |       6.03 |    13
('dignus', 'ingenuus')                   |       6.03 |    10
('dominus', 'serva')                     |       6.03 |     6
('corpus', 'deformitas')                 |       6.03 |     5
('ciceronum', 'terentia')                |       6.03 |     5
('frons', 'oculus')                      |       6.02 |     6
('nav', 'onus')                          |       6.02 |     8
('maia', 'unus')                         |       6.02 |    14
('ars', 'disicio')                       |       6.02 |     8
('condemno', 'innocens')                 |       6.02 |    15
('calor', 'mundus')                      |       6.02 |     7
('deficio', 'sol')                       |       6.02 |     6
('natura', 'suapte')                     |       6.02 |     5
('dies', 'hesternus')                    |       6.02 |    25
('marcus', 'quintus')                    |       6.02 |    11
('decrio', 'senatus')                    |       6.02 |    34
('dignitas', 'pristina')                 |       6.02 |     7
('fero', 'molestis')                     |       6.02 |    63
('coego', 'statua')                      |       6.01 |     5
('sanctus', 'silium')                    |       6.01 |     5
('numantia', 'verus')                    |       6.01 |     5
('otium', 'solitudo')                    |       6.01 |     9
('graviter', 'tulo')                     |       6.01 |     5
('aperio', 'simplex')                    |       6.01 |     8
('damen', 'iunia')                       |       6.01 |     9
('exspeto', 'laudabilis')                |       6.01 |     8
('probitas', 'singularis')               |       6.01 |     5
('beatus', 'tormens')                    |       6.01 |     5
('canus', 'quinto')                      |       6.01 |    29
('ludus', 'placo')                       |       6.01 |     6
('cicerus', 'thermum')                   |       6.00 |     5
('cicerus', 'sinuessanus')               |       6.00 |     5
('infinitus', 'innumerabilis')           |       6.00 |    11
('adsum', 'edigo')                       |       6.00 |     7
('filius', 'praetexto')                  |       6.00 |     7
('puteolanis', 'sal')                    |       6.00 |     7
('lius', 'murena')                       |       6.00 |    16
('commodus', 'incommodus')               |       6.00 |    24
('anulus', 'contio')                     |       6.00 |     5
('latine', 'loquor')                     |       6.00 |    35
('gigno', 'ortus')                       |       6.00 |     5
('septus', 'unus')                       |       6.00 |     5
('aspectus', 'oculus')                   |       6.00 |    13
('canus', 'screns')                      |       6.00 |   173
('auditor', 'plato')                     |       6.00 |     8
('foeder', 'imper')                      |       6.00 |     5
('aestimo', 'hs')                        |       6.00 |     6
('sal', 'u.s')                           |       5.99 |    18
('actio', 'verra')                       |       5.99 |    16
('comitus', 'dux')                       |       5.99 |     6
('aegritudo', 'miseria')                 |       5.99 |    11
('pugna', 'pugno')                       |       5.99 |     5
('kalata', 'quinto')                     |       5.99 |     6
('augeo', 'minuo')                       |       5.99 |    11
('damno', 'maiestas')                    |       5.99 |     7
('fero', 'linea')                        |       5.99 |     5
('numerosus', 'oratio')                  |       5.99 |    17
('communis', 'praecipuus')               |       5.99 |    13
('oro', 'supplex')                       |       5.99 |     5
('libido', 'temperantia')                |       5.99 |     8
('damen', 'kal')                         |       5.99 |    14
('adhibeo', 'medicinus')                 |       5.99 |    11
('mancipium', 'vendo')                   |       5.99 |     5
('docta', 'probo')                       |       5.99 |     6
